ID,Lat,Long
4976868155,26.1539889,91.6614173
4976865095,26.1058337,91.6007982
4976572448,26.1386854,91.7970112
4978948385,26.1309487,91.7644024
2328418098,26.1156758,91.7176285
4892731570,26.1187941,91.7480439
4978332929,26.1893557,91.771366
4972478205,26.129752,91.6779133
6723359612,26.1116036,91.7860937
6877170886,26.1763078,91.7474625
4976865134,26.1034041,91.6033818
1380069188,26.1378476,91.622205
5053400528,26.1887648,91.7007788
4976478174,26.1472768,91.8002402
566708988,26.2020666,91.7295816
4978894976,26.1524122,91.8039973
6975479608,26.1402995,91.7992729
4979133626,26.1797377,91.7719094
4978331348,26.1823073,91.8005964
4994016376,26.2030673,91.7151014
6098938879,26.126514,91.811948
4974642132,26.147522,91.8309986
5622971362,26.1766492,91.776083
4977214484,26.1050732,91.7768152
4972481185,26.1629002,91.6936685
4972482284,26.1663433,91.6908756
4976870651,26.1667999,91.6617716
4976714227,26.1082341,91.8041011
4978331988,26.1880279,91.7823082
4977206343,26.1040762,91.7609108
4974642112,26.138502,91.8324765
4976572470,26.1398935,91.7938671
4976867593,26.1322165,91.5926459
5592313839,26.1607355,91.8204147
5439622809,26.1227793,91.8059384
4978881105,26.1625015,91.8190983
4978331372,26.1825069,91.7987716
4977090687,26.193932,91.7618577
4976710000,26.1085994,91.7985958
6706035646,26.1224808,91.6921133
4976749365,26.1157343,91.8224607
4976868896,26.1373725,91.5886196
4972483383,26.1745856,91.7551636
5964226959,26.1529452,91.6597226
1380070013,26.1066662,91.5933895
4978934241,26.1255681,91.7634475
1364588733,26.1585172,91.7882985
5055700288,26.1092789,91.6636487
4972479213,26.1474314,91.6699446
4976869817,26.160311,91.6484115
5274581408,26.1622987,91.6909992
6707407196,26.1430684,91.6575764
653109449,26.1676256,91.7420116
4972483368,26.1744302,91.7574245
4979143637,26.1792603,91.7642808
1380068387,26.2086811,91.7367379
4978899330,26.1559965,91.8050194
5498861900,26.1746078,91.8382412
6060095063,26.1683242,91.7314626
4976732238,26.1147248,91.8088963
4976595831,26.20778,91.7210855
4978906123,26.1715723,91.8220943
4978330251,26.1888236,91.8086743
4978977885,26.1729377,91.8012153
4978880368,26.1541234,91.8065375
4978908877,26.1660789,91.8240201
4978332090,26.1867698,91.779522
4978929486,26.1207255,91.76992
4976869054,26.1388447,91.6310142
4890704091,26.1353344,91.7515643
4983806047,26.1978685,91.8002074
6709384326,26.1464057,91.8147196
3736222165,26.1235848,91.8186048
2666947945,26.1863617,91.7758562
5185778032,26.0885434,91.6132479
7081790226,26.1308868,91.7219165
5622971380,26.1785088,91.8043249
4978880615,26.1628169,91.8175265
5789524051,26.1159677,91.7871342
4978952519,26.1319311,91.7872619
6715368512,26.1091919,91.7875104
4994016398,26.1999938,91.7225872
7113115806,26.1822487,91.8006405
4979149273,26.1816364,91.7663097
4979072135,26.1753805,91.7910516
4978331802,26.1850651,91.7863804
4974914229,26.1304882,91.8108983
4979044573,26.1476589,91.7637563
983259413,26.1353619,91.8031105
4890807953,26.1232226,91.8016228
5789525354,26.1175612,91.7867838
4972480120,26.1563956,91.739692
5253708700,26.1308552,91.6390814
3001862067,26.170114,91.7676027
1380069930,26.1418155,91.6591721
5254025716,26.1631863,91.719248
4977206265,26.104487,91.7630955
7107861137,26.1799287,91.7994592
4976868663,26.1388439,91.6171628
4976866768,26.1413107,91.6486475
4978928372,26.1213131,91.7831486
4722092924,26.1315293,91.8008525
4976478333,26.1574991,91.7873509
4976541107,26.1513594,91.7928364
5049790982,26.1043767,91.707256
1364514044,26.1483886,91.7012939
5444879217,26.1326829,91.8125997
4989839994,26.1645622,91.5672479
5444879330,26.1294489,91.8065986
7113022619,26.166244,91.6875276
4976580926,26.1354754,91.7972015
4890613454,26.1345144,91.7698529
4972480449,26.1598172,91.6908843
1364588919,26.1396819,91.8044025
6340536411,26.1206412,91.7909613
4977284975,26.1045563,91.763657
4977167970,26.1020539,91.7944055
4972481053,26.1619728,91.685003
4979036115,26.1483525,91.7692287
6722512759,26.1391377,91.8152429
5789636126,26.1502749,91.8038618
566696255,26.0949471,91.7961704
4079923031,26.1337904,91.8334482
7085611837,26.1953147,91.7172012
4972480998,26.1614829,91.7550889
4978958360,26.1369413,91.7834008
4890808125,26.1198922,91.7753488
4977090143,26.1851757,91.7608041
6970904306,26.1800418,91.7432387
5234510008,26.083016,91.565521
4974677876,26.1613993,91.822982
4972483133,26.1707294,91.6905859
1359543145,26.1958465,91.6988245
4978330971,26.1913614,91.8045584
5592521013,26.121582,91.7303749
4976866028,26.129615,91.6198798
4976865276,26.1183294,91.6095107
2666920082,26.1899354,91.7456859
4976467468,26.1484752,91.7931353
7118992501,26.1000855,91.5992629
4989757242,26.1956609,91.588538
4976866458,26.1386789,91.6095879
4972479859,26.1523707,91.7372748
4979457309,26.1823561,91.7457372
4976867057,26.1384155,91.6695715
6967861705,26.175274,91.7497941
1364588667,26.1623197,91.7823827
653109424,26.1703667,91.7419015
4976870113,26.1477143,91.6405473
3052440795,26.1610189,91.7728386
7113122691,26.1851062,91.7607055
4979085326,26.1781847,91.7957846
4978947002,26.1288844,91.7714381
4972483417,26.1755964,91.7529958
5049675215,26.1418736,91.6746162
4976734232,26.1132622,91.8070419
4979015229,26.1741119,91.8067977
4972481046,26.1619084,91.734809
6016305543,26.1146598,91.8089101
5517064120,26.1611223,91.7073564
1364588834,26.1394266,91.8095469
6880041683,26.1296261,91.7918578
4978332000,26.1868966,91.7822653
4976662756,26.112612,91.8015454
7087623370,26.1656636,91.7524131
4890807688,26.1553369,91.8036622
3736222183,26.1268397,91.8171021
4977090071,26.1903204,91.7701647
4976589335,26.1300768,91.806539
5622971378,26.1789466,91.8132222
4978333219,26.1888358,91.7582822
6970653358,26.1751566,91.7484221
1364513267,26.1498919,91.6864802
4978924594,26.114482,91.7651221
4975237238,26.1295291,91.8350125
4979002430,26.1521131,91.7764619
4976869930,26.1618154,91.6527084
4926161318,26.1170262,91.7768969
4978332119,26.1882685,91.7860579
4978955849,26.1341259,91.7731411
4976710580,26.1063611,91.8070194
4976747196,26.114168,91.8153859
4979101296,26.1679756,91.781657
4890613299,26.1504374,91.743283
7113022640,26.1706816,91.6758496
6876982589,26.1852035,91.7538058
4977089621,26.1902742,91.7629744
5445162607,26.163045,91.7790263
5622971350,26.1661115,91.7797109
7087472386,26.1604937,91.7576918
1364588811,26.1415726,91.8010689
6132593410,26.13022,91.7634591
5439496675,26.1426252,91.8209908
4976867994,26.1529619,91.657558
4993888707,26.1858604,91.6710532
4974710965,26.1414988,91.815825
4978948044,26.132983,91.7702204
4972483424,26.1758638,91.75224
6876741684,26.1218189,91.7806354
4978929132,26.1149937,91.7767972
4977089645,26.1854693,91.7722327
4976572462,26.1396245,91.7919612
4972479987,26.1541473,91.7171135
4071082874,26.1794151,91.7759742
5789291247,26.1318421,91.7861778
5055700444,26.1004725,91.6675346
4976595299,26.2097304,91.7140953
566665995,26.198942,91.6402209
4972480480,26.1600035,91.6806424
4976869062,26.1377026,91.6269529
4979024839,26.1480894,91.7771758
4979153507,26.1790622,91.762398
4978917634,26.117601,91.787353
4978917950,26.121065,91.7947239
4972481008,26.1616035,91.6865222
4983801188,26.1904547,91.7917482
4972481072,26.1620866,91.6774243
4978333214,26.1904025,91.7620981
4974547850,26.1378035,91.8153202
653997472,26.1318371,91.7861164
6722512760,26.1387837,91.8161975
4979423796,26.1575268,91.6714981
4978887493,26.1577321,91.8102247
4994125292,26.2017943,91.6950001
4976572474,26.140867,91.796215
5592600324,26.1331075,91.7397346
4974676411,26.1555115,91.8261127
4994030156,26.1900164,91.7215616
6880449503,26.1478155,91.7678861
4974677838,26.1652628,91.8293158
4979090131,26.1728641,91.7894021
4079922145,26.1314147,91.8082324
4890703870,26.1323135,91.750887
567770718,26.1197454,91.8222569
6877342750,26.1814848,91.7474002
4978331333,26.1847511,91.8016391
4977206318,26.1043916,91.7604115
6709876755,26.144211,91.7327204
4976870439,26.1633863,91.659414
6722739336,26.1371615,91.7406721
4972482241,26.1661061,91.7316436
4978330975,26.1913457,91.8047087
1698267858,26.1667079,91.7059679
4976867978,26.1533454,91.6664746
4974642040,26.143358,91.8197724
4976868880,26.1376596,91.5927733
4976734228,26.1116791,91.8060243
4978955496,26.1306977,91.7823547
4977091205,26.1978884,91.761822
6176266346,26.1283043,91.7182365
4972480974,26.1613603,91.6896719
4976868866,26.1383363,91.6035574
4978881051,26.1632767,91.821582
6709747370,26.1390221,91.7416576
4977091538,26.1969149,91.7634303
4979127102,26.1694154,91.7717117
4892731733,26.1127325,91.734368
4979098842,26.1700365,91.7907017
4892665999,26.142239,91.8046412
6880412591,26.1578479,91.6832176
7113122607,26.1836848,91.7867247
4424514357,26.1640264,91.5630017
5789376701,26.1780802,91.7529065
7106690512,26.1837426,91.831187
4976865632,26.1087533,91.6065196
4978929145,26.1206071,91.7775157
6414070063,26.190941,91.6986129
4976600170,26.1953294,91.7574525
4978955497,26.1312146,91.7802149
7071365132,26.1429252,91.728791
4974677869,26.1633481,91.8235459
4972479543,26.1489271,91.7448628
4976531977,26.1497873,91.8111409
1364340568,26.1790865,91.7839398
6709254299,26.1294816,91.7907433
4975025421,26.1217455,91.8208997
4978920691,26.1263618,91.7849351
4978976130,26.1412367,91.7676395
4978977574,26.1429662,91.7730796
6722653559,26.1690736,91.7374921
4978941033,26.1249015,91.7667335
7071445747,26.1657876,91.757378
6722805827,26.1714124,91.7366441
4972480133,26.1565782,91.7319928
2728009270,26.1332149,91.7886176
2686165217,26.1749359,91.7689681
4976868425,26.1583047,91.662107
5592421082,26.135376,91.691417
1364588993,26.1429469,91.8107432
4976865608,26.123975,91.6183774
4979135553,26.1765455,91.7651027
4976515379,26.138674,91.8007255
4976478184,26.1498189,91.8017699
4979123499,26.1669189,91.7777025
4994016498,26.1971039,91.7225702
4977089662,26.1858142,91.7724859
4976531973,26.1514723,91.8105547
1380069375,26.1861622,91.6741172
7087796801,26.152343,91.7374753
7071670861,26.1467705,91.7465472
7106820224,26.1836545,91.792094
6709759766,26.1582606,91.7569756
4978941544,26.123548,91.7710572
5185777845,26.097561,91.5877651
4976867047,26.1374864,91.6686945
4989788788,26.1866271,91.5834565
1698296756,26.1812313,91.7376852
4978941460,26.1243379,91.7717868
6715445565,26.1783939,91.8242525
6975529309,26.1413698,91.7446549
4993855121,26.2056644,91.639408
4979423753,26.1565069,91.6750288
4979018378,26.1496356,91.7806381
5498850159,26.1677867,91.7790298
4977167987,26.1067077,91.7972243
7081828531,26.1436476,91.6805595
4976747192,26.1137583,91.8150108
2333029628,26.1832478,91.7619008
4992470299,26.1874976,91.6560154
4979123492,26.1681179,91.7746621
4976865085,26.1066411,91.6035952
1380069518,26.1895794,91.7182084
4978332108,26.1859429,91.7757013
653997370,26.1444373,91.7804772
983258344,26.1361697,91.797388
4983823559,26.1988889,91.784326
4976687292,26.1207024,91.8058051
7087373400,26.1244142,91.7528544
4983825464,26.1952105,91.7903805
4213422013,26.1255913,91.7888765
4979119675,26.1641087,91.7742863
7085200563,26.1620839,91.6773698
4978331672,26.185781,91.7898479
7123305947,26.0828292,91.5652488
566699690,26.1500449,91.7410031
7071363004,26.1580082,91.7723923
4977090484,26.1925103,91.7662738
4978330427,26.1841109,91.814838
4977089744,26.1860421,91.7683408
653096975,26.1808395,91.7563327
4994125298,26.2031122,91.6943324
4972478811,26.1436379,91.6789947
4979116540,26.1499674,91.7830784
4978977159,26.1421706,91.770774
5253836456,26.1532174,91.6755045
5440250114,26.1324377,91.8221433
1364513028,26.1566871,91.703606
4972481400,26.1635067,91.6777363
4978912942,26.1768584,91.824798
4573814610,26.1906913,91.7604731
4978971396,26.1359785,91.7670554
1359541935,26.1883642,91.6915775
4975243434,26.1258299,91.8334356
4989730582,26.1932706,91.5551028
4892666173,26.1589457,91.784015
4976867196,26.145584,91.6683002
566697394,26.1236738,91.798621
7079390322,26.1612705,91.7523374
5439920626,26.1395221,91.789855
4979133625,26.1795495,91.7733693
4978886099,26.1607971,91.8121621
4978332176,26.1891819,91.7877102
4976868630,26.1440954,91.6198524
4976589328,26.1290904,91.8053804
4976467458,26.1479931,91.7918324
566697672,26.1396163,91.7881193
5440250935,26.1315106,91.8222345
4976681256,26.1181016,91.811564
4994124828,26.1972319,91.6976609
4892666129,26.1561362,91.7909834
4977090251,26.1892565,91.7592401
4976865199,26.1120858,91.6103836
4212461858,26.127821,91.7911377
4978940098,26.1238585,91.7611308
4992470310,26.1888545,91.6549675
5592599052,26.1288501,91.7401547
4978933473,26.1216475,91.7692757
2328418110,26.1158419,91.7195876
4976870478,26.166251,91.6603313
4977205769,26.1110951,91.7788839
4925979471,26.117031,91.6894156
5789291455,26.126122,91.787805
2319238932,26.1795883,91.7679581
4976600212,26.2040404,91.7344097
7113022622,26.1660019,91.6869322
4972479559,26.1491451,91.6811699
5498859630,26.183311,91.6961759
6880522262,26.1799876,91.7481458
6725738679,26.1749857,91.7321545
4890613278,26.1405957,91.75382
5049820917,26.1217252,91.7229913
5439720370,26.1518259,91.8115123
4979105554,26.1764762,91.7836446
4890808054,26.1254577,91.761286
4977285026,26.1022564,91.8054437
4978970985,26.1327181,91.7692146
1347680934,26.1188585,91.7640291
4976868705,26.1416178,91.6067022
4890614527,26.1392051,91.7938641
4977206307,26.1080133,91.7593619
5440066073,26.1477249,91.7878892
3736222169,26.123983,91.8179533
4978959538,26.1390813,91.7797163
4890703737,26.1394555,91.7502594
4976869727,26.1612154,91.6612345
5049674819,26.111874,91.6867536
4979076528,26.1751205,91.793856
4978332700,26.1895655,91.7775121
7107907833,26.1798495,91.7893738
4978902510,26.1577588,91.7976272
4978933757,26.1238562,91.7773122
4892938997,26.1224763,91.7935476
5002447881,26.2011895,91.5672264
1364513725,26.1527047,91.6909824
4977090618,26.1932457,91.7639157
4304797069,26.0980889,91.5934947
6163780722,26.1348278,91.7924489
4979150373,26.1762999,91.7621613
7079657279,26.1113336,91.7766241
4976531986,26.1469034,91.8094074
4974640816,26.1412524,91.8142185
5049790990,26.1046129,91.7069918
4994112211,26.1992406,91.7133944
653107351,26.1839588,91.7430936
4979080199,26.1772933,91.7929598
4979069473,26.1760847,91.8018432
4994313145,26.2068557,91.6794326
4977284982,26.104028,91.7658206
4972481350,26.1631943,91.6952714
4979128501,26.1690496,91.7682362
4976865862,26.1280486,91.6211673
4976600810,26.192091,91.6994176
5053270510,26.0927681,91.6149529
7053539626,26.0954335,91.7938051
4972479934,26.1536613,91.7332446
4974641943,26.1354743,91.8160297
3736224228,26.1298492,91.8110117
4976866980,26.1396452,91.6571778
4974641942,26.1353755,91.8197198
4976869722,26.1587887,91.6614813
4976868982,26.1488099,91.6453967
7071486679,26.1630275,91.7211199
5440116968,26.1589141,91.8176057
4976600953,26.1998898,91.6730572
4977168003,26.1083747,91.7859667
4976509484,26.137321,91.8098931
4978330904,26.1895141,91.805685
4983830173,26.1913612,91.7757137
4979128969,26.1729574,91.7653195
4977284858,26.1088348,91.7514978
4976868955,26.1560206,91.6480082
4976734221,26.1124018,91.8060766
4992470465,26.2098294,91.6852994
2328418094,26.1156339,91.7205767
4989841225,26.1665737,91.5627436
4976668138,26.1262674,91.8145413
4976736696,26.1041312,91.7998564
4972483181,26.1719785,91.7483918
4974642054,26.1448239,91.826664
4976865380,26.1163546,91.6194375
4976862882,26.1108137,91.6161657
4972482072,26.1657149,91.6753084
4424514446,26.1682587,91.5843541
4979001698,26.1442983,91.7794315
4573845910,26.1633995,91.7820515
4989873558,26.2077603,91.594744
5498596383,26.1503422,91.7845473
6016307889,26.1116278,91.7623534
4978962566,26.1434623,91.783143
6968196645,26.1651048,91.8355897
4976714228,26.1084239,91.8031661
4573728075,26.1979716,91.7195582
4978880575,26.1623258,91.8209651
6709759767,26.1595452,91.7571983
6880798205,26.1625569,91.7205861
5234489554,26.0844761,91.6582633
7071500209,26.1480032,91.7330275
5592497170,26.131108,91.7183924
1380070161,26.1366646,91.5782528
5055700292,26.1077947,91.6633675
4974677798,26.1608432,91.8266879
4978933001,26.1226687,91.7762745
5924090507,26.1351517,91.7924173
4978928313,26.1221175,91.7856216
4892883442,26.1385237,91.7215973
4979134007,26.1772291,91.773144
4979125602,26.1693515,91.7601998
4976747160,26.1164948,91.818556
4976868167,26.1526091,91.6577239
4976870688,26.1846632,91.668107
4979128425,26.1720794,91.7661869
4979112609,26.1637947,91.7778871
4977284713,26.1073424,91.7509325
5592432561,26.1085445,91.7157102
4978934238,26.1266091,91.7648322
4723585281,26.1341545,91.7938913
7085684074,26.1631323,91.7055134
6887649184,26.1845703,91.7495938
7106749867,26.1802209,91.8317669
4978959636,26.1394396,91.7847892
4977206226,26.1107583,91.775116
4976600849,26.1935351,91.6880437
5439920625,26.1394888,91.7901394
4972480240,26.1581688,91.7376377
4979101439,26.1722339,91.7849585
566684073,26.1576331,91.6716628
4978330515,26.1824815,91.8075188
4972482036,26.16536,91.6761098
4974640790,26.1420026,91.8293902
4978934239,26.127035,91.7648184
1364588803,26.1290337,91.7794257
4983808483,26.1963667,91.8063282
4976572468,26.1395245,91.7938741
4976478341,26.1541047,91.7890534
6723039752,26.1335513,91.7991511
4976870494,26.1665771,91.6629534
4979095501,26.1715278,91.7894335
653996526,26.1135435,91.7488535
4979130555,26.1724751,91.7688833
4978948459,26.1322053,91.763338
5445162640,26.1632958,91.7791514
5445097497,26.1649677,91.778422
4978933867,26.1224305,91.7756331
4979143591,26.1748089,91.7640064
5049675104,26.1051696,91.6587815
4976865070,26.1043097,91.5960132
7053622366,26.1335758,91.8234972
4976869754,26.1644894,91.6562242
4979072675,26.1736762,91.7861661
4977090199,26.1870827,91.7616675
7053610349,26.1493924,91.7505491
4977206458,26.1059743,91.7746272
4979122560,26.1802163,91.7710116
6880584883,26.163633,91.7398735
4979069144,26.1573471,91.7595318
4978896366,26.161216,91.7991722
4978331533,26.1862726,91.7946092
4979112613,26.1577715,91.7765711
4972480272,26.1584415,91.7362395
4979118559,26.1640098,91.7748363
4978977577,26.1431058,91.7714104
5789025764,26.1849551,91.7641777
4979098214,26.1710787,91.7915541
4976870289,26.1620718,91.6574023
4979096140,26.1716541,91.7993438
4976867025,26.1413097,91.6593168
6158502926,26.1542144,91.8113254
4972479009,26.1455808,91.6786193
1359194820,26.1273385,91.8024582
4978331598,26.189525,91.7961757
5444976988,26.1440806,91.7923984
4976870661,26.1665636,91.6511075
5443280785,26.1457265,91.7865283
4976532001,26.1373088,91.8065183
4978331979,26.1859916,91.782614
6340536433,26.1232863,91.7988289
4976467480,26.1506241,91.7903214
4974641970,26.146112,91.8243935
4977089808,26.1853261,91.7666148
4976869091,26.1443647,91.6286051
4972481200,26.1629626,91.6943693
4978330487,26.1861451,91.8078088
653996562,26.1277671,91.7504123
4979125380,26.173214,91.7577884
4979129296,26.1752181,91.7629841
5445029004,26.139212,91.7896766
4977090683,26.1935647,91.7620485
4979047783,26.1470924,91.7642104
4977089752,26.1865816,91.7733271
4976869394,26.1491733,91.6488022
4983809638,26.1940351,91.7956421
2686216903,26.1717686,91.7712678
4979132312,26.1807627,91.769802
4976865192,26.110722,91.613433
4976865373,26.1132116,91.6200544
4978331106,26.1848188,91.8012379
4979089018,26.175709,91.7850982
4071082861,26.1782324,91.777448
2666947934,26.1854951,91.7885071
4976862903,26.1111314,91.6167767
5053031696,26.116684,91.6828724
6839431036,26.1139436,91.746908
6714477724,26.1487273,91.7977093
6705519994,26.1593086,91.7005994
5444810001,26.1329697,91.8154609
1364513909,26.1544704,91.7010322
4977091767,26.1962795,91.7595945
2340780335,26.2032207,91.7363882
4978893656,26.1687519,91.8167327
4979123456,26.1666465,91.7776694
7087318700,26.1393595,91.7478773
4978976945,26.1789081,91.81227
4994016451,26.2026935,91.716147
5443280748,26.1797556,91.7565351
7085241959,26.1378124,91.810561
4978933408,26.1343796,91.7872095
1359543416,26.1995507,91.6938301
4975070646,26.1307042,91.8402717
4977206379,26.1084953,91.767988
4573850726,26.1628603,91.7792781
2328418116,26.1159125,91.7192177
653107199,26.1471364,91.7407563
4978986589,26.1794653,91.8149033
6975413284,26.1258185,91.7956658
4976678707,26.1238798,91.8139124
4976869075,26.1425882,91.6290287
4976870277,26.1669106,91.6560988
4977090857,26.1907431,91.7600585
4972479937,26.1537104,91.7384195
4989841298,26.1641514,91.5584106
7113122688,26.1850668,91.7619122
4974677794,26.1600236,91.8272754
6414070066,26.1880085,91.6978808
4978917361,26.1186157,91.7884073
4978946450,26.1274636,91.7722401
5444967126,26.112578,91.7991593
4979169226,26.1907624,91.803782
4972479882,26.1527562,91.7396598
4978331807,26.1848904,91.7887332
4976600565,26.2039872,91.7206017
4978938657,26.12087,91.7668676
4976580934,26.1360853,91.7949243
5440066065,26.1444935,91.791889
4978969578,26.1352079,91.7675704
4994016471,26.1993912,91.7196582
4977089700,26.1837224,91.7730897
4983805430,26.2027732,91.7992579
4976867314,26.1043509,91.5919268
5443280736,26.1800072,91.7527684
1364513757,26.1502172,91.694117
4976866029,26.1292903,91.6197435
4979007930,26.1737027,91.8022858
4977206304,26.1057435,91.7580551
4978880538,26.1628566,91.8220858
4972481049,26.1619454,91.6881047
4977089690,26.1866046,91.7741371
4979127715,26.1705468,91.764797
5517078320,26.1691917,91.7206462
4975237199,26.1209445,91.8305579
4979026956,26.1464815,91.7792165
4972478529,26.1358907,91.6719705
1299581835,26.1117242,91.7912893
4978996435,26.1768945,91.8118833
5439719982,26.1193408,91.7984354
4976868921,26.1597764,91.6696423
5439720004,26.1182684,91.7985298
4978330313,26.181013,91.8160665
4974677908,26.1595996,91.8216915
4976580958,26.1338487,91.8017911
7053638111,26.1750376,91.7482978
7087323309,26.0976068,91.7875783
5444810010,26.1332778,91.8211118
4979161340,26.1704782,91.7829269
4978932391,26.1193239,91.7780578
5445162648,26.1658865,91.7797824
569198642,26.092001,91.586025
4972478557,26.1367696,91.6699157
4976867020,26.1417508,91.6605812
6709307533,26.1185063,91.81675
4890614391,26.1353478,91.7987558
1299590348,26.1910859,91.7014094
4976867615,26.1491968,91.6545164
4972480970,26.161337,91.69606
4972477916,26.1259143,91.6886691
4992470318,26.209373,91.6779682
4979145396,26.1795008,91.7674539
4978970143,26.1403031,91.7628443
4978882123,26.161067,91.8156875
4978936918,26.1224499,91.7709825
5049816456,26.1597551,91.7386489
4976865843,26.1275669,91.6157116
653107409,26.1784548,91.7361864
4977091591,26.1973163,91.7616773
4979036110,26.1586132,91.7692071
2686165168,26.1743775,91.7711541
4979080167,26.1782353,91.7951569
4978330907,26.1893929,91.8050798
4977090206,26.1851489,91.7596071
4979077647,26.1732044,91.7945963
4979087803,26.1769234,91.7863914
5071291346,26.1179312,91.6880594
7053631694,26.113262,91.7247059
4972479207,26.1473544,91.7471396
5783996059,26.1108947,91.6670152
4976869554,26.1549003,91.6457067
1364513914,26.1491094,91.6869957
4972481561,26.1641165,91.6962078
4993947064,26.1919986,91.7151268
6709127170,26.116287,91.7633325
4976866968,26.1398065,91.6559296
4972481188,26.1629086,91.7355021
4079922996,26.1330991,91.8293773
4975237239,26.1291542,91.8350408
4979135522,26.1803054,91.770553
4977089788,26.1850685,91.7675321
4976869950,26.1431901,91.6358427
7058928438,26.1203225,91.7828457
4976864995,26.1104515,91.6193906
4978333121,26.1847296,91.7614257
3736219167,26.1231121,91.811601
7081682611,26.1795408,91.781612
4978332921,26.1847191,91.7659548
5445030337,26.1291641,91.7956562
5517064112,26.1597631,91.7044453
4979080169,26.1782305,91.7947068
653996579,26.1410732,91.762125
2319238786,26.1548179,91.66843
4972481797,26.1648127,91.7296245
4978331626,26.1896994,91.7931658
6876741680,26.1212553,91.7812631
1364513225,26.1495224,91.6980638
4978331950,26.1844768,91.7799847
566696017,26.1092198,91.797427
4979103204,26.1709777,91.7808883
7085183156,26.1351815,91.8048558
1299581302,26.1727981,91.7600645
4976600919,26.1928884,91.6843519
7079390319,26.1604962,91.7527253
4978945223,26.1278971,91.7616856
4969275757,26.186188,91.7558444
4972479157,26.1461261,91.687554
7070906459,26.1618348,91.7537465
5789019163,26.1875802,91.757668
1364513924,26.1550673,91.7045164
4977214481,26.1051642,91.7818709
4976600219,26.2034549,91.7329771
4979112289,26.1761748,91.7771539
5484369582,26.1406179,91.6347334
4978941256,26.1243138,91.7651457
4976717362,26.1037415,91.8017454
5255225325,26.1771213,91.7544164
653997476,26.1342547,91.7856604
4972479576,26.1494527,91.6795925
4978894810,26.159165,91.7947799
4979152655,26.1760641,91.7586359
4978927496,26.122642,91.7899921
2666948057,26.1919878,91.7851001
4978331115,26.1889192,91.8000844
4975025219,26.1230024,91.8216982
4992470319,26.2079781,91.6774846
4978332776,26.1913379,91.7777578
1359194444,26.1276804,91.8012785
4978948384,26.1336343,91.7718337
4976868456,26.152582,91.6532986
6016307904,26.1156136,91.7086444
4979348344,26.158315,91.8119448
4978965667,26.143848,91.7762988
4976732301,26.112831,91.8167056
4978955330,26.1394072,91.7844666
4079923084,26.1620838,91.7726496
7085457012,26.1338639,91.8273946
4978331678,26.1854158,91.7888936
4976668140,26.1270044,91.8136106
4972479572,26.1493905,91.6793736
4979087912,26.176247,91.7890173
4976867088,26.142818,91.6588107
4972480392,26.1593829,91.6830031
4976867121,26.1436577,91.6614016
4979063157,26.1570258,91.7704699
4976531982,26.1485913,91.8100352
5592420984,26.13642,91.7065607
4976869380,26.149313,91.6483891
7085611841,26.1953291,91.7184162
1364513105,26.1472315,91.6895876
5049675202,26.1415913,91.6756736
4978331567,26.1844199,91.7965521
2686165224,26.1743678,91.7674339
4978330720,26.19123,91.8118924
4978330640,26.1899425,91.8172909
6879963470,26.1389126,91.6322918
3897088800,26.1197749,91.8252085
4974641922,26.1409694,91.8147274
2666944846,26.1666276,91.7839007
2666920068,26.1827389,91.7480206
4978893825,26.1532059,91.8001941
4979025262,26.145572,91.7711836
4979101203,26.1715338,91.7943764
6876773388,26.1222981,91.7798737
4978954365,26.1339029,91.7912486
4976572488,26.1332421,91.7967576
4972480474,26.1599461,91.6882916
4976868852,26.1399169,91.5966059
4983828641,26.1947018,91.7730798
6709442514,26.1284413,91.8120021
2666945385,26.1629844,91.7627697
4972481065,26.1620537,91.6756142
4975038043,26.1280415,91.8423734
4974710948,26.1525081,91.8144147
4976734115,26.1139622,91.8088758
4978957821,26.1357381,91.7762457
2666940015,26.1416284,91.7904552
1364513026,26.1573292,91.7058872
4978330166,26.1910234,91.822256
6866054145,26.1649354,91.7673773
4979031455,26.1520307,91.7807716
4573814626,26.1908189,91.758676
4972482832,26.1692256,91.7226873
4892883545,26.1060654,91.7306069
4079923066,26.148504,91.8117304
4978333007,26.1830881,91.759693
4976868492,26.1377098,91.624439
2333029645,26.1813541,91.7620192
4975025214,26.1314762,91.8133093
4976867937,26.1496398,91.6679167
4994016491,26.2009711,91.7293524
4979001610,26.173137,91.8073904
4972479804,26.1515459,91.7328493
5789005680,26.2090034,91.5369648
4979129021,26.1712673,91.769713
4978961086,26.1372302,91.7758601
4890807980,26.1176766,91.8037105
4978983878,26.1710364,91.8021869
4972480171,26.1575698,91.6982896
566709059,26.1970492,91.7197309
4979066277,26.1568134,91.7598565
4976646748,26.1231047,91.8024951
1364340552,26.1800839,91.7805078
5498596387,26.1494919,91.783746
7119165375,26.1582237,91.6838546
4976866063,26.133745,91.606551
5253955605,26.18135,91.6692812
4977091371,26.1956144,91.7669885
4978902769,26.1586303,91.8010926
4978332130,26.1862215,91.7859077
4978949287,26.127338,91.7599999
6102720056,26.1148877,91.7807961
4976870689,26.1850417,91.6679268
4978331810,26.184627,91.7862765
5496180077,26.1818988,91.8425596
4983809467,26.1966796,91.7945399
4079922147,26.1315274,91.8078708
4976600797,26.1934942,91.7176137
4976865679,26.1045753,91.6074661
4976668151,26.1247291,91.8076941
