u,v,dist
4979122925,4979122926,45.8884987639
4976869073,4976869071,60.7718654495
4976869071,4976869073,60.7718654495
2728008946,2728008983,562.467654281
2728008983,2728008946,562.467654281
2728008983,2728008987,77.2982518337
2728008987,2728008983,77.2982518337
2728008987,2728008988,32.737226487
2728008988,2728008987,32.737226487
2728008988,5789291243,100.174882459
5789291243,2728008988,100.174882459
5789291243,5789519790,59.197401972
5789519790,5789291243,59.197401972
5789519790,2728008992,6.7904657814
2728008992,5789519790,6.7904657814
5440066048,5440066059,5.30920898276
4976865627,4976865621,199.435164728
4976865621,4976865627,199.435164728
4890808098,6016307892,9.88262969488
6016307892,4890808098,9.88262969488
6016307892,4890808097,65.9852707701
4890808097,6016307892,65.9852707701
4890808097,4890808093,171.805180623
4890808093,4890808097,171.805180623
4890808093,4977206369,13.2202212649
4977206369,4890808093,13.2202212649
4977206369,4977206372,51.6196566398
4977206372,4977206369,51.6196566398
4977206372,4890808092,26.9942649551
4890808092,4977206372,26.9942649551
4972480197,4972480152,150.17198931
4972480152,4972480197,150.17198931
4972480152,4972480139,99.459634678
4972480139,4972480152,99.459634678
653997431,4890703726,259.95860437
4890703726,653997431,259.95860437
4989695060,4989695050,140.567013818
4989695050,4989695060,140.567013818
4993947054,4993947055,81.737178218
4993947055,4993947054,81.737178218
3052534280,3052481686,371.918623569
3052481686,3052534280,371.918623569
3897087707,5055405698,1035.55398224
5055405698,3897087707,1035.55398224
7079657279,7079657265,279.824637891
7079657265,7079657279,279.824637891
4976734244,4976710572,257.623235112
4976710572,4976734244,257.623235112
4992437872,4992401972,132.873651177
4992401972,4992437872,132.873651177
4972481575,7071486679,144.909977531
7071486679,4972481575,144.909977531
7071486679,6880798205,89.5323221212
6880798205,7071486679,89.5323221212
4975024510,4975025207,316.095402084
4975025207,4975024510,316.095402084
5255443634,4978905971,251.24950353
4978905971,5255443634,251.24950353
4978330570,4978330567,125.919092179
4978330567,4978330570,125.919092179
2283874459,2283874556,112.21221627
2283874556,2283874459,112.21221627
2319238620,5444939377,7.7493039958
5444939377,2319238620,7.7493039958
5444939377,4978913611,126.120834936
4978913611,5444939377,126.120834936
4978913611,2319238616,81.8859738417
2319238616,4978913611,81.8859738417
2319238616,4978913610,11.7946191155
4978913610,2319238616,11.7946191155
4978913610,4892939040,77.1655534622
4892939040,4978913610,77.1655534622
4892939040,4978912947,72.1712553643
4978912947,4892939040,72.1712553643
4978912947,2319238607,15.0109011741
2319238607,4978912947,15.0109011741
2319238607,2319238594,150.409923049
2319238594,2319238607,150.409923049
2319238594,2319238579,137.223072031
2319238579,2319238594,137.223072031
2319238579,2319238592,132.715178913
2319238592,2319238579,132.715178913
4978333133,4978333132,44.1170250156
4978333132,4978333133,44.1170250156
4979104833,4979102607,92.5600228917
4979102607,4979104833,92.5600228917
4976867592,4976867591,339.604351591
4976867591,4976867592,339.604351591
4978332083,4978332510,180.074763214
4978332510,4978332083,180.074763214
4976867165,4976867163,85.2153045773
4976867163,4976867165,85.2153045773
4979126034,7108050196,68.6506603707
7108050196,4979126034,68.6506603707
1364340629,6876908103,77.8511223816
6876908103,1364340629,77.8511223816
6876908103,6876908101,72.3083558463
6876908101,6876908103,72.3083558463
6876908101,6876908104,33.3061797733
6876908104,6876908101,33.3061797733
6876908104,6876908107,64.3434208552
6876908107,6876908104,64.3434208552
6876908107,6876908106,530.49684163
6876908106,6876908107,530.49684163
6876908106,6876908107,130.681245761
6876908107,6876908106,130.681245761
4976515387,4976515389,129.817338132
4976515389,4976515387,129.817338132
4978938672,4978941544,258.113678785
4978941544,4978938672,258.113678785
2319238682,4974642095,26.513245049
4974642095,2319238682,26.513245049
4974642095,4974642085,118.329812964
4974642085,4974642095,118.329812964
4892731737,7071694922,239.882923623
7071694922,4892731737,239.882923623
7071694922,5254026065,522.998221244
5254026065,7071694922,522.998221244
4892883497,5592521008,195.468032619
5592521008,4892883497,195.468032619
6340536406,5439495934,4.12086776791
5439495934,6340536406,4.12086776791
5439495934,5439805225,70.1224614863
5439805225,5439495934,70.1224614863
4978972124,4978971749,156.483646179
4978971749,4978972124,156.483646179
4978971749,4978965302,221.201261644
4978965302,4978971749,221.201261644
4978965302,4978970985,124.547404549
4978970985,4978965302,124.547404549
4978970985,4978971824,228.737153543
4978971824,4978970985,228.737153543
4978971824,4978971417,157.696970566
4978971417,4978971824,157.696970566
4978974645,4978975293,240.922161428
4978975293,4978974645,240.922161428
4978331589,4978331582,144.306508801
4978331582,4978331589,144.306508801
5592421319,5592421531,492.364828755
5592421531,5592421319,492.364828755
4994112177,4994112188,370.782278269
4994112188,4994112177,370.782278269
4978952344,4978950999,59.4232776124
4978950999,4978952344,59.4232776124
4978950999,4978950842,6.89960884784
4978950842,4978950999,6.89960884784
4978950842,4978950852,136.494982754
4978950852,4978950842,136.494982754
4978950852,4978952007,132.638233114
4978952007,4978950852,132.638233114
4978952007,4978933349,69.455806826
4978933349,4978952007,69.455806826
4978917634,4978916555,68.4787865578
4978916555,4978917634,68.4787865578
4976866041,4976866040,29.0303382882
4976866040,4976866041,29.0303382882
4978978314,4978977973,159.208518198
4978977973,4978978314,159.208518198
4213422009,4213422008,128.238108942
4213422008,4213422009,128.238108942
4974642066,4974642067,88.7407512238
4974642067,4974642066,88.7407512238
4424514414,4989840004,306.136454068
4989840004,4424514414,306.136454068
4978871304,4978881028,101.720251039
4978881028,4978871304,101.720251039
4974677804,4974677805,104.980387084
4974677805,4974677804,104.980387084
4978331348,7113115806,7.84755245696
7113115806,4978331348,7.84755245696
7113115806,4979167768,41.7906087064
4979167768,7113115806,41.7906087064
4979167768,4979167767,159.030642612
4979167767,4979167768,159.030642612
1359194423,1359194449,59.2121751715
1359194449,1359194423,59.2121751715
1359194449,1359194470,229.26644075
1359194470,1359194449,229.26644075
1359194470,4976615584,34.9010515965
4976615584,1359194470,34.9010515965
4976615584,1359194536,91.4063019757
1359194536,4976615584,91.4063019757
1359194536,1359194645,157.242745569
1359194645,1359194536,157.242745569
4979117818,4979118654,63.0529349855
4979118654,4979117818,63.0529349855
4890808164,4978933461,118.348846385
4978933461,4890808164,118.348846385
4974710952,7087489695,165.641294296
7087489695,4974710952,165.641294296
6876908101,6876908100,72.3561303531
6876908100,6876908101,72.3561303531
4976866795,4976866794,49.4859299563
4976866794,4976866795,49.4859299563
4969275782,4969275779,43.6469878736
4969275779,4969275782,43.6469878736
4979020120,4979018378,260.546826611
4979018378,4979020120,260.546826611
4978330607,4978330604,71.0922021259
4978330604,4978330607,71.0922021259
1359543888,4994124834,133.221605396
4994124834,1359543888,133.221605396
4976867043,4976867042,108.889541819
4976867042,4976867043,108.889541819
4890808240,4890808227,64.0715010926
4890808227,4890808240,64.0715010926
4890808227,4890808219,224.279843759
4890808219,4890808227,224.279843759
4890808219,4890808216,159.879817604
4890808216,4890808219,159.879817604
4926424392,6102720055,215.124738354
6102720055,4926424392,215.124738354
4978929140,4978933746,45.5988600257
4978933746,4978929140,45.5988600257
5592599050,5592600348,165.752384787
5592600348,5592599050,165.752384787
6967891503,6967891502,48.4566819696
6967891502,6967891503,48.4566819696
5592497004,5592497164,1159.16103831
5592497164,5592497004,1159.16103831
4976865083,4976865081,40.716302259
4976865081,4976865083,40.716302259
4976865081,4976865087,63.0129801473
4976865087,4976865081,63.0129801473
5789291243,5789291240,136.9427195
5789291240,5789291243,136.9427195
4976747197,4976747200,135.496006171
4976747200,4976747197,135.496006171
5445030341,4723585281,92.8835517342
4723585281,5445030341,92.8835517342
4723585281,4976572480,69.4610886472
4976572480,4723585281,69.4610886472
4976572480,4723585288,237.737080662
4723585288,4976572480,237.737080662
6723018349,6880701799,79.5346220155
6880701799,6723018349,79.5346220155
6880701799,6880701798,34.686908504
6880701798,6880701799,34.686908504
5592523341,5592523368,85.4744555649
5592523368,5592523341,85.4744555649
5592523368,5592523349,10.1685498352
5592523349,5592523368,10.1685498352
5592523349,5592523367,353.450430569
5592523367,5592523349,353.450430569
4977091624,4977091613,145.875435191
4977091613,4977091624,145.875435191
6975490755,6975490746,67.3383957187
6975490746,6975490755,67.3383957187
4976867276,4976867272,84.5435134465
4976867272,4976867276,84.5435134465
4976867272,4976867270,142.323173233
4976867270,4976867272,142.323173233
4976867270,4976867247,72.7695045311
4976867247,4976867270,72.7695045311
4976867247,4976867241,226.97565969
4976867241,4976867247,226.97565969
4976867241,4976867257,116.076652934
4976867257,4976867241,116.076652934
4976867257,4976867259,42.6599233671
4976867259,4976867257,42.6599233671
4976867259,4976867260,165.576774453
4976867260,4976867259,165.576774453
4978959634,5789291224,160.620850586
5789291224,4978959634,160.620850586
4974676420,4974677724,104.413531885
4974677724,4974676420,104.413531885
5592368414,5592496988,400.056840348
5592496988,5592368414,400.056840348
4972483441,4972483436,117.774763437
4972483436,4972483441,117.774763437
4972483436,4972483433,31.4230798281
4972483433,4972483436,31.4230798281
4974677730,4974677739,213.19261607
4974677739,4974677730,213.19261607
4979134322,4978332678,92.1225095388
4978332678,4979134322,92.1225095388
1364513220,1364513659,208.434948583
1364513659,1364513220,208.434948583
4972479938,4972479937,7.32826625621
4972479937,4972479938,7.32826625621
4972479937,4972479930,146.763537827
4972479930,4972479937,146.763537827
6709222651,6709222636,182.537599656
6709222636,6709222651,182.537599656
4989695042,4989695051,72.8901776518
4989695051,4989695042,72.8901776518
4989695051,4989695059,97.856341073
4989695059,4989695051,97.856341073
4989695059,4989695050,189.597922916
4989695050,4989695059,189.597922916
4892666179,7085421341,130.147587478
7085421341,4892666179,130.147587478
4978959555,4978959538,100.466456467
4978959538,4978959555,100.466456467
6876978577,1364534635,152.513219791
4890808166,4890808128,264.224117745
4890808128,4890808166,264.224117745
4890808128,1347680914,82.4838276541
1347680914,4890808128,82.4838276541
4993975420,4993975421,51.8181795967
4993975421,4993975420,51.8181795967
4976866489,4976866485,94.5031447156
4976866485,4976866489,94.5031447156
4976866485,4976866486,328.476921674
4976866486,4976866485,328.476921674
4974677912,4974677915,249.209862987
4974677915,4974677912,249.209862987
4976595367,4976595368,82.6453543378
4976595368,4976595367,82.6453543378
4976595368,4976595370,67.6515986798
4976595370,4976595368,67.6515986798
4978907427,4978906731,140.4789092
4978906731,4978907427,140.4789092
6868718706,6868718705,51.7162695206
6868718705,6868718706,51.7162695206
4979101313,4979102242,81.9305168758
4979102242,4979101313,81.9305168758
7085611835,7085611838,68.4719184113
7085611838,7085611842,75.3304699998
7085611842,7085611841,36.0960798953
6975494409,6975494407,44.2996234502
6975494407,6975494409,44.2996234502
4978929441,4978934621,115.494237359
4978934621,4978929441,115.494237359
4976681257,4976683090,11.7628812722
4976683090,4976681257,11.7628812722
4976683090,4976681258,77.7921694971
4976681258,4976683090,77.7921694971
566669262,566669265,266.50312955
566669265,566669262,266.50312955
566669265,4993918420,3.91104720927
4993918420,566669265,3.91104720927
4993918420,4993947065,187.787938964
4993947065,4993918420,187.787938964
4993947065,4993947059,95.6994922101
4993947059,4993947065,95.6994922101
4993947059,4993918427,39.5573607533
4993918427,4993947059,39.5573607533
4993918427,4994112217,17.1866237044
4994112217,4993918427,17.1866237044
4994112217,4993918432,72.0131519622
4993918432,4994112217,72.0131519622
4993918432,4994112158,55.7277927086
4994112158,4993918432,55.7277927086
4994112158,566669270,136.025056585
566669270,4994112158,136.025056585
566669270,1380070027,26.5832092978
1380070027,566669270,26.5832092978
1380070027,4993947055,4.83203694881
4993947055,1380070027,4.83203694881
4993947055,4993947048,108.788702212
4993947048,4993947055,108.788702212
4993947048,566709208,202.045736782
566709208,4993947048,202.045736782
4975025180,4975237220,238.827651542
4975237220,4975025180,238.827651542
4975237220,4975025192,153.203079523
4975025192,4975237220,153.203079523
4978332212,4978332211,101.828189684
4978332211,4978332212,101.828189684
4975025219,6709806737,74.4447076671
6709806737,4975025219,74.4447076671
4890778987,653109449,21.9498575289
653109449,4890778987,21.9498575289
4424514417,4424514445,77.9412007842
4424514445,4424514417,77.9412007842
4424514445,4989841242,118.713654594
4989841242,4424514445,118.713654594
4989841242,4424514541,484.023124612
4424514541,4989841242,484.023124612
4424514541,4424514586,284.997074443
4424514586,4424514541,284.997074443
4424514586,4424514590,157.102191889
4424514590,4424514586,157.102191889
4424514590,1380068757,230.17393268
1380068757,4424514590,230.17393268
4994016394,4994016398,197.856268668
4994016398,4994016394,197.856268668
4976865655,4976865656,130.756193015
4976865656,4976865655,130.756193015
4976865656,4976865651,84.4752691363
4976865651,4976865656,84.4752691363
4976865651,4976865652,19.1175846438
4976865652,4976865651,19.1175846438
4979047764,4979047761,66.4966869426
4979047761,4979047764,66.4966869426
6205665164,6205665181,215.570425379
6205665181,6205665180,326.990228582
4992432688,4992432728,1428.03886091
4992432728,4992432688,1428.03886091
1364340792,1364340381,200.653420058
1364340381,1364340792,200.653420058
1364340381,1364340857,79.648790429
1364340857,1364340381,79.648790429
1364340857,1364340657,115.700685731
1364340657,1364340857,115.700685731
5789025763,4979254721,58.6591415869
4979254721,5789025763,58.6591415869
4079923075,4979122926,66.3446350333
4979122926,4079923075,66.3446350333
4979122926,4979122927,46.2389105208
4979122927,4979122926,46.2389105208
4979122927,4979123439,58.5960003946
4979123439,4979122927,58.5960003946
4979123439,4979122928,176.805606686
4979122928,4979123439,176.805606686
4979122928,4979113033,5.49610380511
4979113033,4979122928,5.49610380511
4979113033,4079923070,186.094942343
4079923070,4979113033,186.094942343
4978331533,4978331531,20.7901227632
4978331531,4978331533,20.7901227632
4978331531,4978331528,112.778611671
4978331528,4978331531,112.778611671
4983824984,4983825505,237.576298521
4983825505,4983824984,237.576298521
4983825505,4983815056,216.974466676
4983815056,4983825505,216.974466676
4978963627,4978962595,160.744069152
4978962595,4978963627,160.744069152
4978962595,4978962594,39.5743159282
4978962594,4978962595,39.5743159282
4976865728,4976865726,40.0957404728
4976865726,4976865728,40.0957404728
4976865726,4976865727,177.874488961
4976865727,4976865726,177.874488961
4890704031,4890704032,62.0860333686
4890704032,4890704031,62.0860333686
4890704032,5592599075,184.686008237
5592599075,4890704032,184.686008237
5592599075,5592600325,749.449104939
5592600325,5592599075,749.449104939
5592600325,4890703997,91.9587550516
4890703997,5592600325,91.9587550516
4976662816,5444879332,7.65930810488
5444879332,4976662816,7.65930810488
4892882568,5788965129,213.173323437
5788965129,4892882568,213.173323437
5788965129,5788965122,295.007585015
5788965122,5788965129,295.007585015
5788965122,5788965117,243.838316709
5788965117,5788965122,243.838316709
1359542259,7087342634,138.831673744
7087342634,1359542259,138.831673744
7087342634,4994229976,281.485784009
4994229976,7087342634,281.485784009
4994229976,1359542552,123.319311071
1359542552,4994229976,123.319311071
5501661305,6110283527,23.4302437165
6110283527,566666261,34.7618146588
4977089694,7113122701,70.6609388907
7113122701,4977089694,70.6609388907
7113122701,4977089693,30.6845571974
4977089693,7113122701,30.6845571974
4976595865,4976595861,81.092402737
4976595861,4976595865,81.092402737
5002447848,5002447872,234.720750647
5002447872,5002447848,234.720750647
5002447872,5002447868,898.117319893
5002447868,5002447872,898.117319893
4890746658,4974640786,11.7986231718
4974640786,4890746658,11.7986231718
4974640786,4890746653,169.634310514
4890746653,4974640786,169.634310514
4890746653,4975167302,18.0544579596
4975167302,4890746653,18.0544579596
4975167302,6709433446,76.6291521616
6709433446,4975167302,76.6291521616
6709433446,4890746651,144.84244817
4890746651,6709433446,144.84244817
4890746651,4974642025,84.8798574079
4974642025,4890746651,84.8798574079
4974642025,4974641963,85.0466466308
4974641963,4974642025,85.0466466308
4974641963,4974642020,37.0338455559
4974642020,4974641963,37.0338455559
4974642020,4974642041,5.82183347736
4974642041,4974642020,5.82183347736
4974642041,4974642034,194.693276838
4974642034,4974642041,194.693276838
4974642034,4890746645,68.4228816403
4890746645,4974642034,68.4228816403
4890746645,4890746642,55.683407551
4890746642,4890746645,55.683407551
4890746642,4975137590,36.0950772979
4975137590,4890746642,36.0950772979
4975137590,4890746608,139.786305736
4890746608,4975137590,139.786305736
4890746608,4890746634,88.436554118
4890746634,4890746608,88.436554118
4890746634,4975137589,128.87244777
4975137589,4890746634,128.87244777
4975137589,4890746629,220.036476945
4890746629,4975137589,220.036476945
4890746629,4974547849,43.3103708384
4974547849,4890746629,43.3103708384
4974547849,4890746627,41.0354077207
4890746627,4974547849,41.0354077207
4976747170,4976747171,48.817148166
4976747171,4976747170,48.817148166
4976662769,4976662772,207.471711542
4976662772,4976662769,207.471711542
4978900921,4978889672,52.2124639117
4978889672,4978900921,52.2124639117
4976865270,4976865268,122.528313002
4976865268,4976865270,122.528313002
4978975288,4978974641,172.798641272
4978974641,4978975288,172.798641272
673565002,4462451686,40.2564529593
4462451686,673565002,40.2564529593
4462451686,5053141727,11.5214793198
5053141727,4462451686,11.5214793198
5053141727,4976867313,229.483133264
4976867313,5053141727,229.483133264
4976867313,673564978,143.176634187
673564978,4976867313,143.176634187
4979126024,4979126609,13.4232773344
4979126609,4979126024,13.4232773344
4979126609,4979126023,50.3004467506
4979126023,4979126609,50.3004467506
4979126023,4979127094,48.717534593
4979127094,4979126023,48.717534593
566695768,4892939021,118.257347199
4892939021,566695768,118.257347199
4892939021,4892939020,27.9285860662
4892939020,4892939021,27.9285860662
4892939020,4892939019,64.4491755215
4892939019,4892939020,64.4491755215
4892939019,4976646797,101.236291564
4976646797,4892939019,101.236291564
4976646797,4892939014,89.789037215
4892939014,4976646797,89.789037215
566708979,4994016359,109.756553463
4994016359,566708979,109.756553463
4978330832,5789125668,218.786442881
5789125668,4978330832,218.786442881
5789125668,4978330821,114.409353517
4978330821,5789125668,114.409353517
2666919889,4979120940,76.4146133383
4979120940,2666919889,76.4146133383
4979120940,4979123978,3.65478684322
4979123978,4979120940,3.65478684322
4979123978,4979122921,53.9035895264
4979122921,4979123978,53.9035895264
4979122921,4979124102,10.5393700784
4979124102,4979122921,10.5393700784
4979124102,4979124393,95.5955785904
4979124393,4979124102,95.5955785904
4979124393,4079923075,31.7922263993
4079923075,4979124393,31.7922263993
4079923075,4979123988,57.3253772055
4979123988,4079923075,57.3253772055
4979123988,4079923078,22.9619347976
4079923078,4979123988,22.9619347976
4079923078,2666919900,39.3750244649
2666919900,4079923078,39.3750244649
2666919900,4979123995,164.704456487
4979123995,2666919900,164.704456487
4979123995,2666945391,7.10887395205
2666945391,4979123995,7.10887395205
2666945391,4979124018,23.5661836282
4979124018,2666945391,23.5661836282
4979124018,4979124454,85.1178721707
4979124454,4979124018,85.1178721707
4979124454,4979124092,58.7403044635
4979124092,4979124454,58.7403044635
4979124092,2666919938,230.242838836
2666919938,4979124092,230.242838836
2666919938,4890779248,18.4942753533
4890779248,2666919938,18.4942753533
5592496949,5254025911,239.02534061
5254025911,5592496949,239.02534061
5254025911,5592496966,158.561531978
5592496966,5254025911,158.561531978
4974677886,4974677890,85.4204840753
4974677890,4974677886,85.4204840753
4979030548,4979002430,201.737134657
4979002430,4979030548,201.737134657
4974707448,4974707449,49.6390892821
4974707449,4974707448,49.6390892821
4974707449,4974707462,253.899623565
4974707462,4974707449,253.899623565
4974707462,4974707456,89.1772536116
4974707456,4974707462,89.1772536116
4975243434,4977128535,148.149831268
4977128535,4975243434,148.149831268
4976466172,4976532001,60.9687912946
4976532001,4976466172,60.9687912946
4976532001,1364588707,77.2154177093
1364588707,4976532001,77.2154177093
1364588707,4976466171,13.5588961997
4976466171,1364588707,13.5588961997
4976466171,4976515389,39.9711392284
4976515389,4976466171,39.9711392284
4976515389,4976466180,277.43906533
4976466180,4976515389,277.43906533
4976466180,4976466181,58.1652350537
4976466181,4976466180,58.1652350537
4976466181,4976515380,48.3647561284
4976515380,4976466181,48.3647561284
4976515380,4976515377,12.9347899479
4976515377,4976515380,12.9347899479
4976515377,4976515383,8.02479440126
4976515383,4976515377,8.02479440126
4976515383,4976515376,21.3364015944
4976515376,4976515383,21.3364015944
4976515376,1364588719,25.1273169282
1364588719,4976515376,25.1273169282
4978331106,4978331103,115.686923746
4978331103,4978331106,115.686923746
4976595865,4976595809,161.787598686
4976595809,4976595865,161.787598686
4976595809,4976595860,217.986502011
4976595860,4976595809,217.986502011
4976595860,566708973,56.8598195174
566708973,4976595860,56.8598195174
566708973,566708974,12.1036250875
566708974,566708973,12.1036250875
566708974,566708978,292.280126184
566708978,566708974,292.280126184
566708978,4994016445,54.170107254
4994016445,566708978,54.170107254
4994016445,4994016448,35.9207654565
4994016448,4994016445,35.9207654565
4994016448,566708979,78.209482403
566708979,4994016448,78.209482403
566708979,4994016355,30.4862740357
4994016355,566708979,30.4862740357
4994016355,4994016434,25.1039807384
4994016434,4994016355,25.1039807384
4994016434,4994016346,85.296066439
4994016346,4994016434,85.296066439
4994016346,4976600587,227.31131191
4976600587,4994016346,227.31131191
4976600587,566708986,115.230452731
566708986,4976600587,115.230452731
4890613286,7071368918,186.502517981
7071368918,4890613286,186.502517981
4890746712,5592313824,176.334252324
5592313824,4890746712,176.334252324
4424514356,4989841261,26.6707393072
4989841261,4424514356,26.6707393072
4989841261,4424514372,198.65239036
4424514372,4989841261,198.65239036
1380070096,4976866687,63.9984935878
4976866687,1380070096,63.9984935878
4976866687,4976866682,133.675448931
4976866682,4976866687,133.675448931
6714760903,5049675231,305.726186314
5049675231,6714760903,305.726186314
5049675231,7122787806,264.921678532
7122787806,5049675231,264.921678532
5592430006,5592432526,229.303545466
5592432526,5592430006,229.303545466
5592497207,5592497211,151.683426778
5592497211,5592497207,151.683426778
1380069817,4976866968,80.7843534049
4976866968,1380069817,80.7843534049
4976866968,4976866980,209.214723856
4976866980,4976866968,209.214723856
4976866980,4976866984,5.10492667888
4976866984,4976866980,5.10492667888
4983825827,4983826022,91.2016884625
4983826022,4983825827,91.2016884625
4983826022,4983825892,50.0598909157
4983825892,4983826022,50.0598909157
4983825892,4983825891,61.9728826411
4983825891,4983825892,61.9728826411
6709341584,6709341581,283.892239795
6709341581,6709341584,283.892239795
4978932403,4978932401,213.349190292
4978932401,4978932403,213.349190292
4979127709,4979127710,94.2310887914
4979127710,4979127709,94.2310887914
4979127710,4979127706,153.778550604
4979127706,4979127710,153.778550604
6975424733,4573853140,465.374886773
4573853140,6975424733,465.374886773
4994016502,4994016509,109.013603207
4994016509,4994016502,109.013603207
4972482832,4972482709,53.427278002
4972482709,4972482832,53.427278002
4972482709,4972482693,28.5163559175
4972482693,4972482709,28.5163559175
4972482693,4972481760,611.685404578
4972481760,4972482693,611.685404578
4972481760,4972481726,84.0158221085
4972481726,4972481760,84.0158221085
4972481726,4972481337,214.425131053
4972481337,4972481726,214.425131053
7081667601,7081667595,308.771104361
7081667595,7081667601,308.771104361
7113115869,7113115868,6.03176987271
7113115868,7113115869,6.03176987271
4976710568,4976710599,26.1043054876
4976710599,4976710568,26.1043054876
4976710599,4976710580,129.796260551
4976710580,4976710599,129.796260551
4978943254,4978943252,82.0004531399
4978943252,4978943254,82.0004531399
4972478964,4972478985,71.5760332419
4972478985,4972478964,71.5760332419
1364513850,1364513270,193.92511092
1364513270,1364513850,193.92511092
1364513270,1364513077,30.7881952748
1364513077,1364513270,30.7881952748
1364513077,1364512993,90.0593281335
1364512993,1364513077,90.0593281335
1364512993,1364513358,14.8779177978
1364513358,1364512993,14.8779177978
1364513358,1364513223,54.4916402697
1364513223,1364513358,54.4916402697
1364513223,1364513666,61.1432978543
1364513666,1364513223,61.1432978543
1364513666,4972479147,121.00927539
4972479147,1364513666,121.00927539
4972479147,4972478984,139.535136797
4972478984,4972479147,139.535136797
4972478984,4972478965,23.1084386643
4972478965,4972478984,23.1084386643
4972478965,4972478661,668.545334073
4972478661,4972478965,668.545334073
4972478661,1364513134,279.018405821
1364513134,4972478661,279.018405821
1364513134,4972478461,270.228228975
4972478461,1364513134,270.228228975
4972478461,4972478346,443.913166612
4972478346,4972478461,443.913166612
4972478346,1364513046,233.420514865
1364513046,4972478346,233.420514865
1364513046,4972478150,12.2286617443
4972478150,1364513046,12.2286617443
4972478150,4972478106,122.007494958
4972478106,4972478150,122.007494958
4972478106,4972478026,82.697057497
4972478026,4972478106,82.697057497
4972478026,1364513361,286.045249155
1364513361,4972478026,286.045249155
1364513361,5592421087,229.031646802
5592421087,1364513361,229.031646802
5592421087,6723145474,115.375939954
6723145474,5592421087,115.375939954
6723145474,1364513831,337.083456174
1364513831,6723145474,337.083456174
1364513831,1380069890,170.291385005
1380069890,1364513831,170.291385005
1380069890,1364513165,19.6197242925
1364513165,1380069890,19.6197242925
4976869041,4976869040,54.6586008437
4976869040,4976869041,54.6586008437
6176266341,6176266344,176.211734107
6176266344,6176266341,176.211734107
5254025776,5254025778,99.8463210561
5254025778,5254025776,99.8463210561
5254025778,5254025781,92.7103781246
5254025781,5254025778,92.7103781246
5254025781,6709382654,65.1549986946
6709382654,5254025781,65.1549986946
6709382654,5254025778,247.738513716
5254025778,6709382654,247.738513716
4978333121,2333029620,70.9805630129
2333029620,4978333121,70.9805630129
2328418062,2328418057,22.124392247
2328418057,2328418062,22.124392247
2328418105,2328418098,14.2643071756
2328418098,2328418105,14.2643071756
2328418098,6722565333,94.3495277825
6722565333,2328418098,94.3495277825
6722565333,2328418092,26.6094813298
2328418092,6722565333,26.6094813298
2328418092,2328418088,16.514394326
2328418088,2328418092,16.514394326
2328418088,2328418087,7.21151114711
2328418087,2328418088,7.21151114711
2328418087,2328418086,19.3941092157
2328418086,2328418087,19.3941092157
2328418086,5049675258,181.839360934
5049675258,2328418086,181.839360934
5049675258,5592442001,124.64761281
5592442001,5049675258,124.64761281
5592442001,5592442010,140.759086089
5592442010,5592442001,140.759086089
5592442010,5053032232,177.127085449
5053032232,5592442010,177.127085449
5053032232,2328418038,41.4025961252
2328418038,5053032232,41.4025961252
2328418038,6723194908,22.4423633403
6723194908,2328418038,22.4423633403
6723194908,2328418024,32.754678949
2328418024,6723194908,32.754678949
2328418024,4892883519,201.950907466
4892883519,2328418024,201.950907466
4892883519,7079643723,295.648834421
7079643723,4892883519,295.648834421
7079643723,4925715288,417.627664562
4925715288,7079643723,417.627664562
4925715288,4892883650,145.204305575
4892883650,4925715288,145.204305575
4892883650,7087366866,541.020553979
7087366866,4892883650,541.020553979
7087366866,4892883636,244.209461671
4892883636,7087366866,244.209461671
4979031511,4979035398,81.6728402955
4979035398,4979031511,81.6728402955
4983806100,4983806801,720.817295202
4983806801,4983806100,720.817295202
4972483431,4972483416,215.482712876
4972483416,4972483431,215.482712876
4972483416,4972483389,121.479069353
4972483389,4972483416,121.479069353
4972483389,4972483367,41.103351387
4972483367,4972483389,41.103351387
4972483367,4972483351,65.4275669316
4972483351,4972483367,65.4275669316
4972483351,4972483327,84.8888236528
4972483327,4972483351,84.8888236528
5253904391,5253904400,251.982549859
5253904400,5253904391,251.982549859
4976867023,4976867024,58.5468878464
4976867024,4976867023,58.5468878464
4976867024,4976867021,89.1019730871
4976867021,4976867024,89.1019730871
5789590012,4978947211,112.501718598
4978947211,5789590012,112.501718598
4978947211,4978946946,28.7983018905
4978946946,4978947211,28.7983018905
4972480739,4972480422,81.387325968
4972480422,4972480739,81.387325968
4972480422,4972480457,169.65029725
4972480457,4972480422,169.65029725
7071500212,7071500211,70.033469566
7071500211,7071500212,70.033469566
7071500211,7071500210,72.2524854616
7071500210,7071500211,72.2524854616
4213422005,5498600242,547.006150237
5498600242,4213422005,547.006150237
5498600242,5789291455,26.8446287822
5789291455,5498600242,26.8446287822
5789291455,5789291456,44.2882625499
5789291456,5789291455,44.2882625499
5789291456,5789291463,61.0931554851
5789291463,5789291456,61.0931554851
5789291463,4213422018,6.55340042689
4213422018,5789291463,6.55340042689
4976467478,4976467479,126.263785188
4976467479,4976467478,126.263785188
4978928460,4978928314,135.115921091
4978928314,4978928460,135.115921091
4978928314,4978927518,25.0504303093
4978927518,4978928314,25.0504303093
653107279,7071365135,247.860369392
7071365135,653107279,247.860369392
